2026-02-24 04:41:43,433 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/96873","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"193769"} | ret=SUCCESS |  
2026-02-24 04:41:45,446 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98402","dataSize":"0","replicationType":"NONE","Transaction":"196802"} | ret=SUCCESS |  
2026-02-24 04:41:45,446 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98403","dataSize":"0","replicationType":"NONE","Transaction":"196803"} | ret=SUCCESS |  
2026-02-24 04:41:45,447 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98393","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196804"} | ret=SUCCESS |  
2026-02-24 04:41:45,448 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98409","dataSize":"0","replicationType":"NONE","Transaction":"196805"} | ret=SUCCESS |  
2026-02-24 04:41:45,448 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98410","dataSize":"0","replicationType":"NONE","Transaction":"196806"} | ret=SUCCESS |  
2026-02-24 04:41:45,451 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98407","dataSize":"0","replicationType":"NONE","Transaction":"196807"} | ret=SUCCESS |  
2026-02-24 04:41:45,451 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98398","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196808"} | ret=SUCCESS |  
2026-02-24 04:41:45,451 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98397","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196809"} | ret=SUCCESS |  
2026-02-24 04:41:45,451 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98394","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196810"} | ret=SUCCESS |  
2026-02-24 04:41:45,451 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,452 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,453 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,453 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,454 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98405","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196811"} | ret=SUCCESS |  
2026-02-24 04:41:45,455 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98413","dataSize":"0","replicationType":"NONE","Transaction":"196812"} | ret=SUCCESS |  
2026-02-24 04:41:45,455 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98410","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196813"} | ret=SUCCESS |  
2026-02-24 04:41:45,455 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98402","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196814"} | ret=SUCCESS |  
2026-02-24 04:41:45,455 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,455 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,456 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,457 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,458 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98411","dataSize":"0","replicationType":"NONE","Transaction":"196815"} | ret=SUCCESS |  
2026-02-24 04:41:45,458 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98401","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196816"} | ret=SUCCESS |  
2026-02-24 04:41:45,458 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98406","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196817"} | ret=SUCCESS |  
2026-02-24 04:41:45,458 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98403","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196818"} | ret=SUCCESS |  
2026-02-24 04:41:45,458 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,458 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98404","dataSize":"0","replicationType":"NONE","Transaction":"196819"} | ret=SUCCESS |  
2026-02-24 04:41:45,459 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98409","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196820"} | ret=SUCCESS |  
2026-02-24 04:41:45,459 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98416","dataSize":"0","replicationType":"NONE","Transaction":"196821"} | ret=SUCCESS |  
2026-02-24 04:41:45,460 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98399","dataSize":"0","replicationType":"NONE","Transaction":"196822"} | ret=SUCCESS |  
2026-02-24 04:41:45,460 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98407","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196823"} | ret=SUCCESS |  
2026-02-24 04:41:45,460 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98391","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196824"} | ret=SUCCESS |  
2026-02-24 04:41:45,460 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98414","dataSize":"0","replicationType":"NONE","Transaction":"196825"} | ret=SUCCESS |  
2026-02-24 04:41:45,460 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98417","dataSize":"0","replicationType":"NONE","Transaction":"196826"} | ret=SUCCESS |  
2026-02-24 04:41:45,460 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98400","dataSize":"0","replicationType":"NONE","Transaction":"196827"} | ret=SUCCESS |  
2026-02-24 04:41:45,460 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98408","dataSize":"0","replicationType":"NONE","Transaction":"196828"} | ret=SUCCESS |  
2026-02-24 04:41:45,460 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98418","dataSize":"0","replicationType":"NONE","Transaction":"196829"} | ret=SUCCESS |  
2026-02-24 04:41:45,461 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,461 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,461 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,462 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98415","dataSize":"0","replicationType":"NONE","Transaction":"196830"} | ret=SUCCESS |  
2026-02-24 04:41:45,462 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98412","dataSize":"0","replicationType":"NONE","Transaction":"196831"} | ret=SUCCESS |  
2026-02-24 04:41:45,462 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,462 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,464 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98404","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196832"} | ret=SUCCESS |  
2026-02-24 04:41:45,464 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,465 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,466 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,466 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98411","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196833"} | ret=SUCCESS |  
2026-02-24 04:41:45,466 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98419","dataSize":"0","replicationType":"NONE","Transaction":"196834"} | ret=SUCCESS |  
2026-02-24 04:41:45,468 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98413","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196835"} | ret=SUCCESS |  
2026-02-24 04:41:45,468 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,469 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,469 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98422","dataSize":"0","replicationType":"NONE","Transaction":"196836"} | ret=SUCCESS |  
2026-02-24 04:41:45,469 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98412","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196837"} | ret=SUCCESS |  
2026-02-24 04:41:45,470 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98418","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196838"} | ret=SUCCESS |  
2026-02-24 04:41:45,470 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98420","dataSize":"0","replicationType":"NONE","Transaction":"196839"} | ret=SUCCESS |  
2026-02-24 04:41:45,470 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98423","dataSize":"0","replicationType":"NONE","Transaction":"196840"} | ret=SUCCESS |  
2026-02-24 04:41:45,471 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98416","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196841"} | ret=SUCCESS |  
2026-02-24 04:41:45,471 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98421","dataSize":"0","replicationType":"NONE","Transaction":"196842"} | ret=SUCCESS |  
2026-02-24 04:41:45,471 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98424","dataSize":"0","replicationType":"NONE","Transaction":"196843"} | ret=SUCCESS |  
2026-02-24 04:41:45,472 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98425","dataSize":"0","replicationType":"NONE","Transaction":"196844"} | ret=SUCCESS |  
2026-02-24 04:41:45,472 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98400","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196845"} | ret=SUCCESS |  
2026-02-24 04:41:45,473 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98426","dataSize":"0","replicationType":"NONE","Transaction":"196846"} | ret=SUCCESS |  
2026-02-24 04:41:45,473 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98417","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196847"} | ret=SUCCESS |  
2026-02-24 04:41:45,473 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98415","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196848"} | ret=SUCCESS |  
2026-02-24 04:41:45,474 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98414","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196849"} | ret=SUCCESS |  
2026-02-24 04:41:45,474 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98408","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196850"} | ret=SUCCESS |  
2026-02-24 04:41:45,474 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98427","dataSize":"0","replicationType":"NONE","Transaction":"196851"} | ret=SUCCESS |  
2026-02-24 04:41:45,474 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98399","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196852"} | ret=SUCCESS |  
2026-02-24 04:41:45,474 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,475 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98419","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196853"} | ret=SUCCESS |  
2026-02-24 04:41:45,475 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98428","dataSize":"0","replicationType":"NONE","Transaction":"196854"} | ret=SUCCESS |  
2026-02-24 04:41:45,475 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98429","dataSize":"0","replicationType":"NONE","Transaction":"196855"} | ret=SUCCESS |  
2026-02-24 04:41:45,475 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98422","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196856"} | ret=SUCCESS |  
2026-02-24 04:41:45,476 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,476 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,477 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98420","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196857"} | ret=SUCCESS |  
2026-02-24 04:41:45,477 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,477 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,478 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98430","dataSize":"0","replicationType":"NONE","Transaction":"196858"} | ret=SUCCESS |  
2026-02-24 04:41:45,480 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98423","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196859"} | ret=SUCCESS |  
2026-02-24 04:41:45,480 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,480 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,481 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,481 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,480 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,482 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98432","dataSize":"0","replicationType":"NONE","Transaction":"196860"} | ret=SUCCESS |  
2026-02-24 04:41:45,482 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98421","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196861"} | ret=SUCCESS |  
2026-02-24 04:41:45,484 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,484 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,485 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98434","dataSize":"0","replicationType":"NONE","Transaction":"196862"} | ret=SUCCESS |  
2026-02-24 04:41:45,485 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,485 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,486 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98433","dataSize":"0","replicationType":"NONE","Transaction":"196863"} | ret=SUCCESS |  
2026-02-24 04:41:45,486 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98424","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196864"} | ret=SUCCESS |  
2026-02-24 04:41:45,487 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98425","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"196865"} | ret=SUCCESS |  
2026-02-24 04:41:45,487 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98435","dataSize":"0","replicationType":"NONE","Transaction":"196866"} | ret=SUCCESS |  
2026-02-24 04:41:45,487 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,488 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:45,494 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98431","dataSize":"0","replicationType":"NONE","Transaction":"196867"} | ret=SUCCESS |  
2026-02-24 04:41:45,494 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/98436","dataSize":"0","replicationType":"NONE","Transaction":"196868"} | ret=SUCCESS |  
